id,customer_pname,customer_name,active,name,partner_code,partner_sub_code,ref,contact_name,position,comment,is_company,customer,supplier,property_payment_term,parent_id,type,use_parent_address,street,street2,zip,city,country_id/id,phone,fax,mobile,email,เขต,กลุ่ม,ชนิดการค้า,category_id,website,user_id
mh_res_partner_4032,โรงเรียน,นารายณ์วิทยา,TRUE,โรงเรียน นารายณ์วิทยา,,,3700,อ.รัชนี  มนูพิพัฒน์พงศ์,,อ.รัชนี  มนูพิพัฒน์พงศ์,TRUE,TRUE,FALSE,30,,Default,FALSE,424 หมู่ 6 ต.ลำนารายณ์,อ.ชัยบาดาล จ.ลพบุรี 15130,,,,036-461476,,,,ภาคเหนือ,สถานศึกษา,,"ภาคเหนือ,สถานศึกษา",,ยศวีร์
mh_res_partner_4033,โรงเรียน,นารายณ์วิทยา ท่าหลวง,TRUE,โรงเรียน นารายณ์วิทยา ท่าหลวง,,,036-497284,อ.บุหงา  ลีระบุตร,,อ.บุหงา  ลีระบุตร,TRUE,TRUE,FALSE,30,,Default,FALSE,อ.ท่าหลวง จ.ลพบุรี 15230,,,,,"036-497284, 01-9478090",,,,ภาคอีสาน,สถานศึกษา,,"ภาคอีสาน,สถานศึกษา",,ยศวีร์
mh_res_partner_4034,โรงเรียน,นิคมลำนารายณ์,TRUE,โรงเรียน นิคมลำนารายณ์,,,036-792451,ผอ.,,ผอ.,TRUE,TRUE,FALSE,30,,Default,FALSE,ต.นิคมลำนารายณ์ อ.ชัยบาดาล,จ.ลพบุรี 15130,,,,036-792451,,,,ภาคเหนือ,สถานศึกษา,,"ภาคเหนือ,สถานศึกษา",,ยศวีร์
mh_res_partner_4035,โรงเรียน,บางบาล,TRUE,โรงเรียน บางบาล,,,3708,อ.สุเทพ คล้ายทิม,ห้องสหกรณ์,"อ.สุเทพ คล้ายทิม, ห้องสหกรณ์",TRUE,TRUE,FALSE,30,,Default,FALSE,อ.บางบาล จ.พระนครศรีอยุธยา 13250,,,,,,,,,ภาคกลางและตะวันออก,สถานศึกษา,,"ภาคกลางและตะวันออก,สถานศึกษา",,ยศวีร์
mh_res_partner_4036,โรงเรียน,"บางปะอิน""ราชานุเคราะห์ 1""",TRUE,"โรงเรียน บางปะอิน""ราชานุเคราะห์ 1""",,,4067,อ.อัมพร,,อ.อัมพร,TRUE,TRUE,FALSE,30,,Default,FALSE,อ.บางปะอิน จ.พระนครศรีอยุธยา 13160,,,,,035-261178,,,,ภาคกลางและตะวันออก,สถานศึกษา,,"ภาคกลางและตะวันออก,สถานศึกษา",,ยศวีร์
mh_res_partner_4037,โรงเรียน,บางระจันวิทยา,TRUE,โรงเรียน บางระจันวิทยา,,,036-591470,อ.แถมถวัลย์  ยมาภัย,,อ.แถมถวัลย์  ยมาภัย,TRUE,TRUE,FALSE,30,,Default,FALSE,อ.บางระจัน จ.สิงห์บุรี 16150,,,,,"036-591470, 089-8309967",,,,ภาคเหนือ,สถานศึกษา,,"ภาคเหนือ,สถานศึกษา",,ยศวีร์
mh_res_partner_4038,โรงเรียน,บ้านเกาะรัง,TRUE,โรงเรียน บ้านเกาะรัง,,,036-423154,อ.อาวุฒิ,,อ.อาวุฒิ,TRUE,TRUE,FALSE,30,,Default,FALSE,ต.เกาะรัง อ.ชัยบาดาล,จ.ลพบุรี 15130,,,,"036-423154, 089-2428845",,,,ภาคเหนือ,สถานศึกษา,,"ภาคเหนือ,สถานศึกษา",,ยศวีร์
mh_res_partner_4039,โรงเรียน,บ้านเขาทับควาย,TRUE,โรงเรียน บ้านเขาทับควาย,,,036-650152,อ.อินทพร,,อ.อินทพร,TRUE,TRUE,FALSE,30,,Default,FALSE,ต.ห้วยโป่ง อ.โคกสำโรง,จ.ลพบุรี 15120,,,,"036-650152, 081-7702623",,,,ภาคเหนือ,สถานศึกษา,,"ภาคเหนือ,สถานศึกษา",,ยศวีร์
mh_res_partner_404,,สีรุ้ง4,TRUE,สีรุ้ง4,,,9114,,,,TRUE,TRUE,FALSE,90,,Default,FALSE,15/130 ซ.รังสิตภิรมย์ ต.พหลโยธิน,ต.คลองหนึ่ง อ.คลองหลวง จ.ปทุมธานี,,,,,,,,กรุงเทพฯ,ร้านค้าเครื่องเขียน,ขายปลีก,"กรุงเทพฯ,ร้านค้าเครื่องเขียน,ขายปลีก",,จรินทร์
mh_res_partner_4040,โรงเรียน,บ้านคลองตะเคียนหมู่ 2(วันครู 2504),TRUE,โรงเรียน บ้านคลองตะเคียนหมู่ 2(วันครู 2504),,,035-701205,อ.ลมูล  แย้มบุญมาก,,อ.ลมูล  แย้มบุญมาก,TRUE,TRUE,FALSE,30,,Default,FALSE,หมู่ 2 ต.คลองตะเคียน อ.พระนครศรีอยุธยา,จ.พระนครศรีอยุธยา 13000,,,,"035-701205,082-6539024",,,,ภาคกลางและตะวันออก,สถานศึกษา,,"ภาคกลางและตะวันออก,สถานศึกษา",,ยศวีร์
mh_res_partner_4041,โรงเรียน,บ้านชีวิทยา,TRUE,โรงเรียน บ้านชีวิทยา,,,4753,อ.อุบล  บรรเทิง,,อ.อุบล  บรรเทิง,TRUE,TRUE,FALSE,30,,Default,FALSE,ต.บ้านชี อ.บ้านหมี่,จ.ลพบุรี 15180,,,,"036-489114, 09-8178524",,,,ภาคกลางและตะวันออก,สถานศึกษา,,"ภาคกลางและตะวันออก,สถานศึกษา",,ยศวีร์
mh_res_partner_4042,โรงเรียน,บ้านทุ่งนาวิทยา,TRUE,โรงเรียน บ้านทุ่งนาวิทยา,,,4813,อ.นิภา สุวรรณประทีป,,อ.นิภา สุวรรณประทีป,TRUE,TRUE,FALSE,30,,Default,FALSE,ต.เขาบางแกรก อ.หนองฉาง,จ.อุทัยธานี  61170,,,,"056-543076,081-0382702",,,,ภาคเหนือ,สถานศึกษา,,"ภาคเหนือ,สถานศึกษา",,ยศวีร์
mh_res_partner_4043,โรงเรียน,บ้านบัวชุม,TRUE,โรงเรียน บ้านบัวชุม,,,4473,ผอ.สุดใจ,,ผอ.สุดใจ,TRUE,TRUE,FALSE,30,,Default,FALSE,ต.บัวชุม อ.ชัยบาดาล,จ.ลพบุรี 15130,,,,01-6668558,,,,ภาคเหนือ,สถานศึกษา,,"ภาคเหนือ,สถานศึกษา",,ยศวีร์
mh_res_partner_4044,โรงเรียน,บ้านเบิกวิทยาคม,TRUE,โรงเรียน บ้านเบิกวิทยาคม,,,4497,อ.วันเพ็ญ,,อ.วันเพ็ญ,TRUE,TRUE,FALSE,30,,Default,FALSE,ต.บ้านเบิก อ.ท่าวุ้ง,จ.ลพบุรี 15150,,,,"036-655403,089-8305153",,,,ภาคกลางและตะวันออก,สถานศึกษา,,"ภาคกลางและตะวันออก,สถานศึกษา",,ยศวีร์
mh_res_partner_4045,โรงเรียน,บ้านแพรกประชาสรรค์,TRUE,โรงเรียน บ้านแพรกประชาสรรค์,,,3890,อ.สมจิตร  ทองเกิด,,อ.สมจิตร  ทองเกิด,TRUE,TRUE,FALSE,30,,Default,FALSE,อ.บ้านแพรก จ.พระนครศรีอยุธยา 13240,,,,,035-386120,,,,ภาคกลางและตะวันออก,สถานศึกษา,,"ภาคกลางและตะวันออก,สถานศึกษา",,ยศวีร์
mh_res_partner_4046,โรงเรียน,บ้านม่วงค่อม,TRUE,โรงเรียน บ้านม่วงค่อม,,,3936,อ.ฉันทนา,,อ.ฉันทนา,TRUE,TRUE,FALSE,30,,Default,FALSE,ต.ม่วงค่อม อ.ชัยบาดาล,จ.ลพบุรี 15130,,,,036-643113,,,,ภาคเหนือ,สถานศึกษา,,"ภาคเหนือ,สถานศึกษา",,ยศวีร์
mh_res_partner_4047,โรงเรียน,บ้านหนองโกวิทยา,TRUE,โรงเรียน บ้านหนองโกวิทยา,,,4297,ผอ.วรเทพ  หอมจันทร์,,ผอ.วรเทพ  หอมจันทร์,TRUE,TRUE,FALSE,30,,Default,FALSE,อ.ชัยบาดาล  จ.ลพบุรี  15130,,,,,09-8804061,,,,ภาคกลางและตะวันออก,สถานศึกษา,,"ภาคกลางและตะวันออก,สถานศึกษา",,ยศวีร์
mh_res_partner_4048,โรงเรียน,"บ้านหมอ ""พัฒนานุกูล""",TRUE,"โรงเรียน บ้านหมอ ""พัฒนานุกูล""",,,3847,,,,TRUE,TRUE,FALSE,30,,Default,FALSE,อ.บ้านหมอ จ.สระบุรี 18130,,,,,"036-201191,201382",,,,ภาคกลางและตะวันออก,สถานศึกษา,,"ภาคกลางและตะวันออก,สถานศึกษา",,ยศวีร์
mh_res_partner_4049,โรงเรียน,บ้านหมี่วิทยา,TRUE,โรงเรียน บ้านหมี่วิทยา,,,3863,อ.ทนงศักดิ์ (สหกรณ์ อ.สุมาลี ),,อ.ทนงศักดิ์ (สหกรณ์ อ.สุมาลี ),TRUE,TRUE,FALSE,30,,Default,FALSE,อ.บ้านหมี่ จ.ลพบุรี 15110,,,,,"036-471031,628271",,,,ภาคเหนือ,สถานศึกษา,,"ภาคเหนือ,สถานศึกษา",,ยศวีร์
mh_res_partner_405,ร้าน,สีรุ้งเครื่องเขียน,TRUE,ร้าน สีรุ้งเครื่องเขียน,,,818346833,,,,TRUE,TRUE,FALSE,90,,Default,FALSE,69 หอพักทรงพิเชษฐ์ ถนนเชียงราก,ต.คลอง1 อ.คลองหลวง จ.ปทุมธานี 12120,,,,"081-8346833,081-6842918",,,,กรุงเทพฯ,ร้านค้าเครื่องเขียน,ขายปลีก,"กรุงเทพฯ,ร้านค้าเครื่องเขียน,ขายปลีก",,จรินทร์
mh_res_partner_4050,โรงเรียน,บำรุงปัญญา,TRUE,โรงเรียน บำรุงปัญญา,,,036-365799,อ.พลอย,,อ.พลอย,TRUE,TRUE,FALSE,30,,Default,FALSE,อ.วิหารแดง  จ.สระบุรี  18150,,,,,081-9021699,,,,ภาคกลางและตะวันออก,สถานศึกษา,,"ภาคกลางและตะวันออก,สถานศึกษา",,ยศวีร์
mh_res_partner_4051,โรงเรียน,บุญนาคพิทยาคม,TRUE,โรงเรียน บุญนาคพิทยาคม,,,4078,อ.ผจี,,อ.ผจี,TRUE,TRUE,FALSE,30,,Default,FALSE,อ.สรรพยา  จ.ชัยนาท 17150,,,,,056-426248-9,,,,ภาคเหนือ,สถานศึกษา,,"ภาคเหนือ,สถานศึกษา",,ยศวีร์
